userID,prodID,rating,domain,image_urls,prodname
/gp/profile/amzn1.account.AGRZSZZVD7PVOIZB6XKRK67UNGIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AHGNUALPTA5WGK4QEJOCHVQZIKCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AFYSWUIAD3LGDR4SFHAQO7QSJHRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AF7JCRBKIINRWOBPYXYOTFY5GOJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,3.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AESR6IUTXFILWOK5BIXKU2DJTTYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AF4FNYAJNXDO53LNV4NP2VRV5H5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AHEDKNGRO5CQLZGFMKB7JG4TTX6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AHTCPPP2CDTWOXB3RB5HQMEHCB3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AFZDIIU5CRBWC4HQ4DB7E46WDWDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AEIKBJ62WFI5LXSJXR2R7RFSVISQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AEEW4WRXJ7T5I6SWYLXCNJ3Z2OJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AFM6O5XGOBXC7KSEXVHKQYFB3SXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AHJCO2XPZV7OT5VHGED4KQYRG2HQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AEXN7BJEYGTH6I53TS3HFAN5N53Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AGLSRXBPTKATRHB5L5ZIDV5UGWRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AG5KGN7QOKFV5GM4GEGTL2YFIPQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AFLOFFMMKZOGVAUG5WAQ67HMBPDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AHATPR5F43MUEGPTN7CQESRR2KJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AG5QG4GWMDCETHRSLNMPEXMCC2GA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
