userID,prodID,rating
/gp/profile/amzn1.account.AEV5N7IKZ3TWKBC6ANQYWMPD4FNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AEEWCWCSVGYBA2PK7XKIPKBJCDUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGGYSEMRBGZH2TSAHUENDL5JKAUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFQ4EZJMLJMMZKP7K7BFZ3R2TZHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AH6XQNUEI47M7YWV7DBARKXVAZOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AF7FODI333QAEVCVLO3UCZL26GZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,4.0
/gp/profile/amzn1.account.AHYYOP6RREGE3HZ7OUVFQBIQYTUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AH3VMSXYKNAF2UPWRUQFDPMCTORQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,4.0
/gp/profile/amzn1.account.AG7WCOH5B7QDCOQMNVQ24JD2ATTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,4.0
/gp/profile/amzn1.account.AGK6WU4E5O4XZDNP67XZ2P2G43XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AHACXAIDH33JKB7APKBYG75WZKJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AHZ2LZD6XAYA5THUXIZMM56AHA2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,4.0
/gp/profile/amzn1.account.AHRFTPUQT3G6WXZHMHE2XKOIKFLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AEYR2DKGZXYTLCPPCWKAZKSOIGKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,4.0
/gp/profile/amzn1.account.AHZR7R4LF7MPBNVNCBKEHJVXQ3AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AHOKCGM6XYJL4SHPDSG5ISXQD7JA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGKM7JLG36MG7UT3EUMANTDDDVXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGI546M3QZRMP2NC7RIWVZSN4LXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGIXDYYHY43FLRSXT3HZTKUHFOEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFFTMDGE3YYQXZ4M4NAV4PCIL3JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AFVW7XI5DFPMVLEHGU7LOMWAGASQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGSDTMLKR5JRGGXUPK3I666G4KKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGICZTVH4KKOQYTVNTYOCI627P6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,1.0
/gp/profile/amzn1.account.AHEZKWFAZHG32IQLNG2M6IIQ4MYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AHNDR5USNCDFSNMPXXLHRPDMNYJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AH2MOXN2XMUQL72SEHGEJVWM6MYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,3.0
/gp/profile/amzn1.account.AHZAN4M64DZJWKMRZN77JAZ7UY7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B08G2HBBB6,5.0
/gp/profile/amzn1.account.AEHUXEYSWDVIMXPZNQCRRZL7UIGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGBILI45DFZYGNKLADUPICGLZAQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AFXHJA2GUKS34JGFIDUKS5CC2INA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFYUAYOEYIARK7SCC3ZFIR25COPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,3.0
/gp/profile/amzn1.account.AECDN74FRJGGRGIEL3T3WBDK2ORQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AFHWVI77E36MZPW7USHZO53CZI3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AHGAL3CS33E7B6EDSJQ5T3LMLEGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AHOPSHELHLFCGLRAMOZLZ6ELPWOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGHAG244PZP35FFCAECTN4MVVJ2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
